Index,Accel X (LSB),Accel Y (LSB),Accel Z (LSB),Gyro X (LSB),Gyro Y (LSB),Gyro Z (LSB),Compass X (LSB),Compass Y (LSB),Compass Z (LSB),Temperature,
23770,372,-604,16428,35,-57,36,-118,216,246,31,51751,
23771,372,-584,16480,0,-45,17,-120,227,248,31,37374,
23772,288,-648,16436,-28,-46,-5,-120,227,248,31,22997,
23773,412,-540,16460,-12,-9,41,-120,219,233,31,37374,
23774,344,-632,16460,-15,-37,49,-109,220,237,31,32582,
23775,420,-588,16396,13,-52,40,-109,220,237,31,18205,
23776,364,-536,16448,2,-34,16,-109,220,237,31,42166,
23777,372,-612,16444,7,-18,18,-120,221,236,31,18205,
23778,424,-684,16408,23,-72,-2,-114,217,235,31,42166,
23779,380,-552,16428,12,-66,-35,-115,221,231,31,03828,
23780,384,-560,16448,-26,-54,21,-115,221,231,31,18205,
23781,440,-564,16472,-6,-51,47,-113,219,231,31,03828,
23782,360,-516,16552,54,-19,15,-118,216,236,31,42166,
23783,380,-464,16364,23,-65,20,-117,225,230,31,22997,
23784,396,-584,16440,-24,-36,0,-117,220,237,31,37374,
23785,372,-584,16416,39,-47,13,-117,220,237,31,32582,
23786,360,-536,16460,38,-78,35,-114,225,242,31,03828,
23787,340,-696,16448,8,-41,-11,-122,228,240,31,51751,
23788,296,-580,16436,1,-49,34,-122,228,240,31,37374,
23789,500,-564,16420,5,-31,11,-122,228,240,31,56543,
23790,356,-636,16412,0,-24,0,-118,221,238,31,18205,
23791,368,-512,16456,0,-11,19,-108,221,236,31,18205,
23792,356,-660,16472,14,-33,-13,-108,221,236,31,42166,
23793,400,-512,16516,21,-21,10,-117,225,232,31,51751,
23794,408,-540,16508,10,-38,10,-117,225,232,31,37374,
23795,336,-556,16436,21,-30,24,-106,220,235,31,37374,
23796,328,-608,16440,8,-30,61,-106,220,235,31,32582,
23797,332,-620,16416,34,-37,19,-119,220,237,31,32582,
23798,352,-604,16420,24,-14,29,-112,231,220,31,22997,
23799,288,-628,16532,21,-33,46,-112,231,220,31,22997,
23800,348,-628,16456,-5,-54,32,-112,231,220,31,22997,
23801,420,-620,16440,-11,-17,13,-118,221,228,31,18205,
23802,420,-628,16404,-22,-31,-3,-118,221,241,31,22997,
23803,360,-436,16448,3,-37,21,-118,221,241,31,18205,
23804,388,-616,16432,5,-31,34,-118,221,241,31,32582,
23805,432,-596,16392,24,-49,-18,-113,221,233,31,51751,
23806,452,-552,16532,27,-24,-6,-123,213,236,31,22997,
23807,368,-560,16320,23,-34,46,-114,220,242,31,22997,
23808,436,-616,16400,48,-36,6,-110,221,238,31,51751,
23809,368,-516,16512,-3,-49,15,-110,221,238,31,37374,
23810,460,-608,16380,19,-32,6,-114,223,242,31,37374,
23811,464,-544,16436,-3,-37,9,-109,231,235,31,18205,
23812,416,-596,16416,19,-65,54,-115,221,243,31,22997,
23813,432,-616,16376,18,-30,-5,-117,225,240,31,37374,
23814,420,-628,16496,5,-37,9,-117,225,240,31,37374,
23815,240,-552,16444,45,-22,-28,-119,225,235,31,37374,
23816,364,-572,16508,-2,-44,23,-119,225,235,31,32582,
23817,336,-516,16416,9,-30,19,-115,221,233,31,32582,
23818,296,-648,16384,-15,-41,2,-119,223,240,31,32582,
23819,388,-600,16464,42,-25,14,-119,223,240,31,42166,
23820,396,-576,16508,27,-33,2,-119,223,240,31,22997,
23821,360,-556,16544,28,-53,7,-114,220,237,31,22997,
23822,292,-584,16380,29,-20,-8,-126,219,241,31,56543,
23823,296,-544,16452,23,-36,24,-126,219,241,31,18205,
23824,344,-580,16400,31,-44,13,-126,219,241,31,56543,
23825,432,-564,16484,-6,-26,21,-115,227,233,31,37374,
23826,340,-564,16496,14,-36,14,-119,231,240,31,37374,
23827,340,-708,16428,-23,-47,49,-119,231,240,31,42166,
23828,420,-612,16308,54,-41,7,-119,231,240,31,37374,
23829,356,-608,16460,5,-18,38,-117,217,240,31,22997,
23830,352,-580,16464,5,-48,17,-120,219,238,31,37374,
23831,340,-616,16504,-21,-52,7,-120,229,238,31,18205,
23832,392,-636,16428,10,-80,5,-117,223,235,31,37374,
23833,348,-544,16424,24,-59,18,-117,223,235,31,22997,
23834,268,-540,16416,31,-41,14,-120,224,226,31,22997,
23835,332,-616,16384,20,-50,13,-119,233,235,31,18205,
23836,344,-676,16488,14,-64,-12,-110,227,238,31,42166,
23837,456,-544,16400,2,-38,34,-118,229,228,31,18205,
23838,280,-600,16384,10,-32,16,-118,229,228,31,37374,
23839,252,-484,16488,54,-47,10,-122,217,235,31,37374,
23840,360,-580,16428,11,-30,27,-115,227,236,31,32582,
23841,388,-656,16404,0,-69,16,-109,223,237,31,37374,
23842,364,-528,16432,-30,-33,4,-119,233,242,31,32582,
23843,440,-580,16484,9,-37,-22,-119,233,242,31,42166,
23844,388,-556,16408,8,-39,33,-119,233,242,31,32582,
23845,408,-604,16476,-21,-36,-6,-110,237,246,31,51751,
23846,288,-680,16404,30,-40,40,-115,221,233,31,22997,
23847,380,-564,16448,0,-35,20,-115,221,233,31,37374,
23848,456,-604,16408,26,-24,21,-115,221,233,31,32582,
23849,412,-604,16440,-2,-31,19,-114,220,227,31,22997,
23850,368,-556,16384,37,-35,-9,-115,229,236,31,18205,
23851,320,-536,16432,39,-44,40,-115,229,236,31,22997,
23852,336,-556,16384,11,-43,35,-113,229,233,31,22997,
23853,444,-544,16464,-21,-47,-3,-113,229,233,31,22997,
23854,344,-596,16420,13,-28,7,-119,223,230,31,32582,
23855,364,-508,16432,29,-43,10,-119,223,230,31,18205,
23856,444,-544,16396,21,-40,11,-108,213,236,31,0862,
23857,352,-696,16448,19,-30,36,-108,213,236,31,51751,
23858,368,-572,16452,54,-53,26,-117,225,240,31,22997,
23859,432,-600,16564,-4,-37,57,-117,225,240,31,32582,
23860,404,-632,16500,14,-22,13,-101,220,230,31,51751,
23861,304,-604,16520,14,9,40,-118,216,231,31,22997,
23862,384,-492,16460,22,-60,-12,-118,216,231,31,32582,
23863,264,-620,16428,5,-29,9,-124,231,235,31,37374,
23864,248,-516,16496,-16,-45,21,-115,224,231,31,37374,
23865,308,-576,16448,13,-62,-18,-117,220,242,31,22997,
23866,332,-548,16456,13,-78,17,-126,229,233,31,56543,
23867,428,-496,16444,-10,-14,22,-126,229,233,31,18205,
23868,340,-568,16380,-12,-41,-33,-118,213,236,31,32582,
23869,440,-632,16424,7,-45,12,-113,221,236,31,42166,
23870,408,-600,16376,-2,-66,15,-112,231,235,31,37374,
23871,436,-528,16380,-1,-57,11,-117,225,235,31,18205,
23872,280,-544,16444,7,-12,-7,-117,225,235,31,0862,
23873,392,-596,16436,19,-33,20,-108,221,238,31,32582,
23874,412,-600,16444,-8,-47,-1,-113,229,228,31,42166,
23875,308,-612,16456,20,-77,35,-109,220,237,31,51751,
23876,336,-628,16328,17,-33,-6,-114,217,232,31,42166,
23877,348,-544,16412,-24,-53,8,-114,217,232,31,22997,
23878,380,-664,16372,2,-52,4,-118,229,233,31,37374,
23879,312,-540,16480,13,-71,24,-118,229,233,31,32582,
23880,404,-556,16500,-24,-33,23,-113,227,231,31,22997,
23881,344,-636,16352,35,-11,11,-124,220,235,31,18205,
23882,348,-580,16420,-7,-50,17,-124,220,235,31,32582,
23883,364,-560,16456,16,-21,14,-124,220,235,31,37374,
23884,292,-532,16556,-7,-31,23,-117,225,242,31,18205,
23885,388,-616,16452,46,-35,8,-118,224,231,31,18205,
23886,456,-564,16356,0,-51,12,-118,224,231,31,37374,
23887,460,-488,16416,30,-17,8,-118,224,231,31,51751,
23888,380,-556,16388,-3,-21,-6,-113,229,233,31,18205,
23889,272,-636,16492,6,-50,1,-127,225,235,31,32582,
23890,404,-568,16356,-39,-22,4,-127,225,235,31,56543,
23891,384,-548,16456,34,-55,-14,-127,225,235,31,37374,
23892,348,-656,16460,21,-63,23,-118,213,243,31,37374,
23893,364,-484,16460,8,-77,21,-114,215,232,31,18205,
23894,324,-580,16376,19,-41,38,-114,215,232,31,37374,
23895,280,-596,16420,23,-50,34,-110,229,231,31,22997,
23896,336,-484,16444,25,-74,11,-110,229,231,31,37374,
23897,432,-608,16452,3,-47,54,-115,221,236,31,37374,
23898,368,-568,16516,23,-31,12,-114,225,237,31,32582,
23899,360,-428,16468,21,-25,24,-119,223,240,31,22997,
23900,388,-620,16396,2,-36,23,-115,221,233,31,51751,
23901,376,-620,16400,-4,-55,-6,-115,221,233,31,51751,
23902,308,-536,16380,12,-77,16,-119,223,240,31,32582,
23903,392,-640,16420,-3,-42,15,-115,224,241,31,37374,
23904,356,-688,16464,14,-46,15,-113,227,236,31,37374,
23905,360,-528,16512,4,-70,26,-119,225,235,31,22997,
23906,360,-648,16468,28,-16,17,-119,225,235,31,37374,
23907,372,-692,16424,-2,-67,17,-117,225,232,31,18205,
23908,480,-488,16484,-11,-49,29,-119,217,232,31,32582,
23909,344,-576,16444,-20,-43,28,-120,229,238,31,22997,
23910,412,-592,16388,-12,-38,53,-120,229,238,31,37374,
23911,376,-524,16420,24,-36,52,-120,229,238,31,18205,
23912,348,-540,16480,26,-61,-18,-109,228,232,31,22997,
23913,364,-524,16444,-19,-12,-30,-113,219,231,31,37374,
23914,348,-580,16456,-34,-11,15,-113,219,231,31,22997,
23915,420,-604,16440,30,-72,39,-124,223,225,31,22997,
23916,264,-600,16416,45,-82,22,-124,223,225,31,18205,
23917,332,-648,16468,39,-38,5,-115,227,238,31,22997,
23918,408,-484,16524,16,-68,44,-115,227,238,31,22997,
23919,340,-576,16516,38,-45,28,-113,224,231,31,22997,
23920,404,-596,16364,15,-38,10,-113,224,231,31,22997,
23921,420,-528,16540,-5,-53,11,-114,212,230,31,32582,
23922,332,-608,16428,30,-68,39,-114,212,230,31,42166,
23923,296,-620,16568,11,-48,25,-110,232,243,31,37374,
23924,388,-568,16500,20,-40,38,-123,232,231,31,32582,
23925,348,-608,16464,47,-68,13,-123,232,231,31,37374,
23926,340,-632,16480,14,-41,21,-110,224,236,31,37374,
23927,376,-600,16480,-1,-31,-15,-112,225,232,31,32582,
23928,432,-532,16416,27,-44,12,-117,223,237,31,37374,
23929,416,-460,16360,2,-61,45,-117,223,232,31,32582,
23930,396,-572,16392,-6,-71,2,-117,223,232,31,32582,
23931,364,-516,16432,5,-37,1,-115,229,238,31,22997,
23932,448,-604,16548,21,-32,19,-112,231,235,31,61335,
23933,436,-584,16548,-8,-39,35,-117,223,230,31,22997,
23934,368,-532,16408,-6,-38,6,-119,231,232,31,18205,
23935,360,-524,16428,-6,-6,-9,-119,231,232,31,18205,
23936,420,-544,16472,-14,-24,23,-115,227,231,31,22997,
23937,348,-596,16528,3,-49,24,-115,219,238,31,42166,
23938,344,-584,16520,34,-34,24,-115,219,238,31,37374,
23939,304,-552,16420,19,-47,7,-126,229,243,31,37374,
23940,316,-532,16484,-5,-45,40,-126,229,243,31,32582,
23941,480,-596,16416,21,-54,29,-110,229,236,31,37374,
23942,464,-560,16476,10,-55,2,-110,229,236,31,18205,
23943,360,-572,16460,30,-50,-6,-119,223,237,31,22997,
23944,376,-588,16368,38,-38,-5,-118,224,231,31,18205,
23945,372,-572,16432,17,-34,12,-118,224,231,31,32582,
23946,408,-612,16424,16,-21,35,-118,224,231,31,22997,
23947,400,-524,16500,-17,-8,11,-113,229,238,31,22997,
23948,424,-512,16444,-5,-37,-8,-108,216,243,31,22997,
23949,400,-588,16388,-2,-73,6,-108,216,243,31,22997,
23950,376,-500,16472,48,-44,1,-108,216,243,31,42166,
23951,392,-560,16496,20,-47,35,-118,227,226,31,37374,
23952,428,-624,16484,-5,-29,24,-117,225,232,31,37374,
23953,436,-620,16476,-21,-68,7,-118,219,226,31,32582,
23954,424,-556,16480,26,-63,26,-118,219,226,31,37374,
23955,464,-540,16468,-16,-28,7,-120,227,236,31,37374,
23956,448,-604,16520,4,-70,42,-115,227,236,31,42166,
23957,420,-500,16436,-14,-24,12,-126,229,228,31,51751,
23958,360,-492,16500,8,-14,8,-126,232,238,31,37374,
23959,408,-524,16420,-9,-14,8,-126,232,238,31,22997,
23960,368,-556,16312,7,-28,13,-119,228,242,31,42166,
23961,352,-516,16444,-27,8,-15,-112,225,232,31,18205,
23962,460,-616,16436,5,-36,6,-106,228,240,31,37374,
23963,428,-552,16428,19,-38,2,-117,223,237,31,42166,
23964,360,-616,16352,16,-60,24,-117,223,237,31,22997,
23965,384,-540,16432,4,-49,7,-115,224,243,31,22997,
23966,388,-548,16480,37,-57,22,-115,224,243,31,32582,
23967,332,-600,16496,8,-48,6,-117,225,232,31,37374,
23968,356,-592,16492,-2,-38,16,-114,220,235,31,37374,
23969,332,-480,16476,12,-35,34,-114,220,235,31,32582,
23970,332,-620,16384,-2,-38,15,-114,220,235,31,37374,
23971,392,-600,16472,29,-37,0,-110,219,231,31,22997,
23972,420,-496,16436,11,-43,-3,-115,219,241,31,22997,
23973,336,-548,16364,-4,-27,-14,-115,219,241,31,56543,
23974,436,-548,16396,27,-24,10,-115,219,241,31,0862,
23975,380,-512,16336,42,-15,32,-119,225,232,31,18205,
23976,416,-588,16512,6,-30,23,-118,229,236,31,42166,
23977,404,-552,16460,54,-57,24,-114,223,232,31,32582,
23978,460,-568,16372,-14,-60,15,-119,225,237,31,22997,
23979,256,-488,16460,-17,-35,13,-119,225,237,31,51751,
23980,340,-584,16428,-14,-40,-5,-117,217,232,31,18205,
23981,416,-560,16424,4,-22,-13,-122,231,235,31,18205,
23982,424,-520,16432,10,-62,5,-117,225,237,31,37374,
23983,356,-656,16420,-3,-43,25,-118,229,243,31,32582,
23984,344,-548,16424,9,-51,23,-118,229,243,31,51751,
23985,368,-548,16416,12,-47,37,-123,224,236,31,32582,
23986,412,-604,16472,21,-43,18,-117,231,227,31,32582,
23987,436,-580,16408,51,-33,12,-114,228,235,31,32582,
23988,436,-544,16404,0,-52,31,-114,228,235,31,42166,
23989,300,-532,16548,20,-48,2,-110,224,236,31,0862,
23990,260,-544,16468,-3,-69,43,-110,224,236,31,18205,
23991,480,-572,16500,15,-34,19,-118,221,228,31,37374,
23992,416,-596,16468,17,-31,18,-117,223,235,31,51751,
23993,424,-532,16456,1,-47,1,-117,223,235,31,0862,
23994,476,-568,16492,8,-45,13,-117,223,235,31,18205,
23995,336,-692,16480,25,-38,9,-112,217,235,31,18205,
23996,372,-492,16452,17,-21,35,-115,227,238,31,18205,
23997,332,-540,16408,27,-27,25,-115,227,238,31,22997,
23998,464,-584,16380,-8,-41,19,-115,227,238,31,18205,
23999,416,-552,16544,4,-10,29,-120,234,236,31,22997,
24000,416,-544,16416,24,-47,11,-106,223,230,31,22997,
24001,360,-644,16436,40,-37,7,-106,223,230,31,22997,
24002,312,-604,16448,-14,-19,27,-114,225,230,31,18205,
24003,404,-616,16388,17,-61,10,-114,225,230,31,32582,
24004,328,-552,16452,15,-18,11,-118,219,236,31,56543,
24005,328,-548,16488,20,-46,14,-110,219,236,31,51751,
24006,352,-556,16476,22,-34,18,-113,219,231,31,18205,
24007,336,-588,16360,-8,-68,24,-118,221,236,31,18205,
24008,392,-588,16456,14,-37,-5,-118,221,236,31,18205,
24009,428,-560,16488,58,-36,11,-126,221,231,31,22997,
24010,312,-676,16488,5,-40,-3,-119,223,242,31,32582,
24011,376,-556,16480,-7,0,23,-115,219,238,31,56543,
24012,308,-528,16396,4,-30,33,-112,225,230,31,22997,
24013,404,-640,16496,40,-58,17,-112,225,230,31,37374,
24014,368,-544,16536,1,-25,8,-112,225,230,31,32582,
24015,420,-616,16472,-28,-27,0,-117,220,240,31,51751,
24016,344,-568,16472,19,-41,38,-113,224,231,31,37374,
24017,404,-580,16492,-19,-33,21,-113,224,231,31,18205,
24018,344,-440,16416,13,-47,29,-113,224,231,31,37374,
24019,408,-536,16516,11,-65,8,-110,221,233,31,22997,
24020,356,-680,16420,8,-6,46,-120,229,238,31,32582,
24021,340,-588,16420,4,-49,10,-120,229,238,31,32582,
24022,416,-508,16408,13,-75,-2,-120,229,238,31,37374,
24023,316,-640,16456,20,-76,38,-118,221,233,31,32582,
24024,380,-608,16476,21,-34,-8,-117,223,237,31,22997,
24025,340,-564,16504,19,-27,24,-117,223,237,31,37374,
24026,460,-600,16400,13,-50,33,-118,216,228,31,37374,
24027,416,-608,16412,24,-3,8,-118,216,228,31,37374,
24028,392,-568,16500,13,-46,24,-114,228,230,31,32582,
24029,296,-596,16536,8,-37,31,-114,228,230,31,42166,
24030,404,-672,16488,2,-65,42,-114,225,240,31,42166,
24031,400,-540,16332,21,-28,29,-117,231,232,31,22997,
24032,324,-584,16496,1,-57,25,-117,231,232,31,22997,
24033,296,-628,16416,5,-53,26,-113,227,236,31,22997,
24034,380,-552,16412,24,-43,22,-104,223,242,31,37374,
24035,344,-536,16364,4,-15,6,-118,224,233,31,32582,
24036,408,-588,16416,7,-38,56,-124,231,230,31,22997,
24037,344,-604,16444,-2,-35,6,-124,231,230,31,18205,
24038,380,-564,16444,-25,-59,-14,-122,236,242,31,22997,
24039,280,-580,16496,5,-61,26,-119,228,232,31,37374,
24040,416,-548,16392,40,-62,26,-114,225,235,31,32582,
24041,332,-516,16444,26,-59,-22,-114,225,235,31,22997,
24042,396,-584,16520,21,-40,6,-114,225,235,31,37374,
24043,424,-544,16452,-6,-16,1,-110,229,233,31,22997,
24044,440,-608,16452,5,-61,4,-115,229,233,31,37374,
24045,396,-564,16388,1,-23,-15,-115,229,233,31,22997,
24046,324,-564,16428,36,-50,43,-112,225,227,31,22997,
24047,416,-604,16516,44,-60,6,-112,225,227,31,37374,
24048,376,-624,16508,16,-11,31,-114,215,237,31,51751,
24049,396,-584,16504,-25,-61,20,-114,215,237,31,18205,
24050,416,-616,16436,43,-79,34,-113,219,236,31,18205,
24051,296,-476,16496,32,-9,13,-113,219,236,31,22997,
24052,428,-588,16480,-11,-41,-13,-120,219,233,31,22997,
24053,416,-500,16424,23,-50,39,-120,219,233,31,51751,
24054,340,-564,16412,10,-43,-8,-119,223,232,31,37374,
24055,296,-688,16384,12,-50,13,-117,220,237,31,18205,
24056,296,-600,16420,-38,-51,1,-117,220,237,31,22997,
24057,368,-568,16384,-15,-49,-21,-122,233,225,31,37374,
24058,464,-544,16464,14,-60,24,-119,225,237,31,22997,
24059,420,-676,16440,38,-33,24,-115,232,233,31,18205,
24060,300,-572,16392,-3,-37,10,-119,223,240,31,37374,
24061,356,-556,16404,2,-52,45,-119,223,240,31,37374,
24062,412,-624,16436,12,-49,-30,-114,225,235,31,22997,
24063,432,-604,16484,16,-72,4,-118,221,238,31,37374,
24064,372,-500,16456,51,-74,12,-104,228,222,31,22997,
24065,376,-560,16424,35,-39,-12,-119,228,245,31,51751,
24066,300,-508,16512,27,-69,-11,-119,228,245,31,22997,
24067,308,-504,16448,20,-12,26,-115,221,228,31,37374,
24068,488,-560,16540,-9,-43,-30,-113,224,226,31,22997,
24069,392,-592,16460,59,-68,17,-113,224,226,31,22997,
24070,432,-528,16532,2,-27,12,-112,225,235,31,37374,
24071,368,-504,16352,31,-72,-19,-112,225,235,31,37374,
24072,408,-556,16524,2,-23,32,-120,224,238,31,37374,
24073,468,-576,16424,11,-49,1,-120,224,238,31,32582,
24074,524,-584,16400,21,-50,18,-117,225,235,31,32582,
24075,348,-564,16408,17,4,8,-112,225,242,31,37374,
24076,272,-536,16480,20,-27,-9,-112,225,242,31,37374,
24077,380,-568,16452,15,-47,27,-112,225,242,31,37374,
24078,340,-604,16396,17,-45,24,-122,220,237,31,37374,
24079,340,-572,16400,21,-67,11,-117,236,232,31,37374,
24080,424,-588,16368,8,-45,14,-117,236,232,31,37374,
24081,444,-564,16436,10,-53,20,-117,236,232,31,32582,
24082,324,-524,16436,13,-41,-8,-115,224,238,31,22997,
24083,300,-548,16524,8,-58,-3,-113,227,243,31,18205,
24084,376,-632,16416,4,-47,8,-110,219,231,31,51751,
24085,312,-672,16472,2,-31,14,-110,219,231,31,37374,
24086,336,-628,16372,28,-13,-8,-118,219,238,31,37374,
24087,404,-584,16472,-5,-74,18,-126,221,233,31,18205,
24088,324,-580,16488,27,-43,21,-117,231,242,31,37374,
24089,420,-632,16364,21,-40,-12,-124,217,230,31,32582,
24090,348,-572,16384,4,4,27,-124,217,230,31,22997,
24091,348,-540,16456,14,-54,39,-122,228,245,31,37374,
24092,388,-548,16384,8,-41,-18,-117,217,232,31,37374,
24093,268,-616,16372,8,-37,8,-112,225,230,31,18205,
24094,372,-600,16472,8,-65,13,-115,227,236,31,37374,
24095,368,-632,16416,-16,-36,4,-115,227,236,31,0862,
24096,452,-588,16416,-6,-42,27,-122,225,232,31,22997,
24097,368,-456,16464,-7,-35,3,-122,225,232,31,18205,
24098,320,-588,16468,10,-45,27,-119,223,232,31,18205,
24099,364,-512,16392,16,-13,-19,-119,225,230,31,51751,
24100,340,-592,16420,14,-45,27,-119,225,230,31,51751,
24101,392,-588,16448,29,-32,22,-119,225,230,31,22997,
24102,352,-536,16472,-2,-38,5,-113,229,241,31,18205,
24103,396,-604,16420,7,-72,40,-115,232,243,31,22997,
24104,368,-568,16448,16,-35,5,-115,232,243,31,0862,
24105,384,-596,16476,21,-33,19,-115,232,243,31,18205,
24106,304,-532,16476,22,-65,40,-124,223,240,31,37374,
24107,384,-588,16556,24,-31,10,-113,221,238,31,51751,
24108,332,-544,16456,1,-27,22,-113,221,238,31,42166,
24109,328,-576,16412,14,-52,-22,-117,223,242,31,22997,
24110,368,-520,16376,25,-17,24,-117,223,242,31,32582,
24111,356,-532,16444,3,-38,24,-114,220,232,31,22997,
24112,336,-500,16448,27,-40,14,-114,220,232,31,32582,
24113,420,-632,16380,-5,-54,45,-123,227,233,31,37374,
24114,332,-616,16472,0,-50,17,-114,228,232,31,37374,
24115,308,-568,16420,25,-31,23,-114,228,232,31,18205,
24116,396,-572,16488,14,-29,7,-119,225,230,31,22997,
24117,424,-532,16468,26,-10,39,-106,220,232,31,0862,
24118,348,-576,16428,28,-24,-19,-115,227,231,31,42166,
24119,400,-620,16312,33,-48,13,-115,227,231,31,18205,
24120,384,-580,16508,13,-17,-3,-115,227,236,31,18205,
24121,384,-488,16520,30,-43,16,-118,224,231,31,18205,
24122,420,-568,16536,-18,-19,29,-113,221,228,31,37374,
24123,324,-528,16420,17,-21,21,-118,227,233,31,37374,
24124,392,-520,16556,13,-27,30,-118,227,233,31,42166,
24125,356,-504,16400,-8,-52,8,-118,227,233,31,18205,
24126,304,-564,16476,-14,-34,14,-118,229,238,31,37374,
24127,372,-604,16480,0,-37,19,-122,233,235,31,51751,
24128,340,-616,16468,16,-18,-6,-122,233,235,31,32582,
24129,424,-604,16480,5,-66,28,-122,233,235,31,37374,
24130,384,-556,16376,-6,-38,16,-113,224,236,31,32582,
24131,348,-596,16436,6,-44,29,-113,221,238,31,37374,
24132,352,-468,16512,7,-32,4,-113,221,238,31,22997,
24133,432,-572,16480,3,-62,11,-110,221,238,31,32582,
24134,400,-528,16416,18,-56,-18,-110,221,238,31,32582,
24135,396,-628,16448,19,-25,-17,-109,228,235,31,51751,
24136,416,-604,16516,-5,-34,2,-109,228,235,31,51751,
24137,340,-440,16508,50,-38,23,-120,227,233,31,37374,
24138,336,-520,16428,0,-33,15,-113,227,241,31,18205,
24139,368,-572,16416,48,-76,5,-113,227,241,31,22997,
24140,324,-524,16460,6,-64,13,-108,229,236,31,56543,
24141,336,-620,16592,10,-56,14,-118,227,233,31,22997,
24142,352,-608,16480,10,-14,8,-117,231,240,31,42166,
24143,356,-440,16436,36,-38,34,-112,231,235,31,42166,
24144,440,-552,16384,31,-30,32,-112,231,235,31,37374,
24145,404,-584,16388,23,-26,14,-114,228,227,31,32582,
24146,356,-604,16480,2,-36,19,-115,227,236,31,37374,
24147,376,-616,16416,26,-50,23,-117,228,237,31,32582,
24148,320,-544,16352,32,-58,5,-117,228,237,31,37374,
24149,336,-624,16464,2,-41,-20,-117,228,237,31,37374,
24150,344,-532,16436,-21,-45,29,-118,224,238,31,32582,
24151,428,-580,16516,18,-63,29,-114,220,237,31,42166,
24152,284,-612,16380,13,-62,46,-114,220,237,31,51751,
24153,384,-568,16452,1,-43,0,-114,220,237,31,32582,
24154,376,-620,16564,30,-86,12,-118,219,236,31,22997,
24155,336,-600,16480,-14,-80,19,-118,224,236,31,22997,
24156,388,-536,16468,1,-53,4,-118,224,236,31,22997,
24157,340,-508,16440,8,-45,10,-114,223,230,31,32582,
24158,372,-652,16368,23,-30,43,-114,223,230,31,32582,
24159,384,-568,16540,9,-35,28,-112,225,237,31,37374,
24160,392,-592,16476,15,-96,23,-112,225,237,31,22997,
24161,388,-524,16440,11,-41,8,-113,234,228,31,42166,
24162,396,-508,16496,0,-65,10,-112,233,237,31,37374,
24163,352,-512,16456,43,-36,-2,-112,233,237,31,22997,
24164,420,-568,16416,1,-36,-9,-112,228,232,31,42166,
24165,308,-572,16484,28,-34,-8,-113,221,231,31,18205,
